Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2006071109286,2006-07-10 00:00:00,2006-06-23 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),200.0,Denied,0.0,Deny,17.0,200.0
2007020820497,2007-02-06 00:00:00,2007-01-28 00:00:00,HNL,Honolulu International Airport,UAL,Passenger Property Loss,Checked Baggage,Audio - CD's,73.1,Denied,0.0,Deny,9.0,73.1
2004122971797,2004-11-29 00:00:00,2004-09-28 00:00:00,ORD,Chicago O'Hare International Airport,Lufthansa,Property Damage,Checked Baggage,Luggage (all types including footlockers),152.53,Settled,50.0,Settle,62.0,102.53
2004111967436,2004-10-05 00:00:00,2004-09-27 00:00:00,SNA,John Wayne,Delta Air Lines,Property Damage,Checked Baggage,Other,7.0,Approved,7.0,Approve in Full,8.0,0.0
0107211M,2004-01-07 00:00:00,2003-12-28 00:00:00,CLE,Cleveland Hopkins International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Currency,230.0,Approved,230.0,Approve in Full,10.0,0.0
0401037L,2003-04-01 00:00:00,2003-03-17 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checkpoint,Cameras - Digital,150.0,Denied,0.0,Deny,15.0,150.0
2005071889118,2005-07-15 00:00:00,2005-07-02 00:00:00,PVD,TF Green Airport; Providence,Delta Air Lines,Property Damage,Checked Baggage,Other,150.0,Settled,75.0,Settle,13.0,75.0
2007050124763,2007-04-27 00:00:00,2007-04-22 00:00:00,GUM,Guam,Japan Airlines,Property Damage,Checked Baggage,Dishes; Pottery; Glassware; Plasticware,10.0,Denied,0.0,Deny,5.0,10.0
2008071446858,2008-07-08 00:00:00,2008-06-08 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume; Jewelry - Fine,690.0,Denied,0.0,Deny,30.0,690.0
2007081730405,2007-08-15 00:00:00,2007-07-30 00:00:00,JAX,Jacksonville International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),10.0,Denied,0.0,Deny,16.0,10.0
2007071028068,2007-07-05 00:00:00,2007-05-04 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,279.9,Denied,0.0,Deny,62.0,279.9
2005042082997,2005-04-19 00:00:00,2005-04-05 00:00:00,SNA,John Wayne,Northwest Airlines,Property Damage,Checked Baggage,Other,12.0,Approved,12.0,Approve in Full,14.0,0.0
2005010773262,2004-12-21 00:00:00,2004-12-23 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,60.99,Denied,0.0,Deny,-2.0,60.99
2007081530362,2007-08-13 00:00:00,2007-07-17 00:00:00,VPS,Okaloosa/ Northwest Florida,American Eagle,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Settled,75.0,Settle,27.0,75.0
2006081611112,2006-08-14 00:00:00,2006-05-24 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Property Damage,Checked Baggage,Mirrors (including frames),16.0,Denied,0.0,Deny,82.0,16.0
2006051005831,2006-05-05 00:00:00,2006-04-28 00:00:00,LAS,McCarran International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Currency,30.0,Settled,15.0,Settle,7.0,15.0
2006040604125,2006-03-28 00:00:00,2006-03-14 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),49.99,Denied,0.0,Deny,14.0,49.99
2004071259032,2004-06-22 00:00:00,2004-05-11 00:00:00,CHS,Charleston International,USAir,Passenger Property Loss,Checked Baggage,Locks,20.0,Denied,0.0,Deny,42.0,20.0
2005082291153,2005-08-15 00:00:00,2005-06-03 00:00:00,TPA,Tampa International,Southwest Airlines,Passenger Property Loss,Checkpoint,Currency,400.0,Approved,400.0,Approve in Full,73.0,0.0
2004061756141,2004-05-13 00:00:00,2004-04-26 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Property Damage,Checked Baggage,Locks,600.0,Settled,25.0,Settle,17.0,575.0
2009082162868,2009-08-19 00:00:00,2009-08-03 00:00:00,JAX,Jacksonville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Handbags & Purses (leather or fabric),100.0,Denied,0.0,Deny,16.0,100.0
2006021301426,2006-02-06 00:00:00,2006-01-31 00:00:00,MKE,General Mitchell International Airport,Midwest Express Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,435.91,Denied,0.0,Deny,6.0,435.91
2008080147897,2008-07-28 00:00:00,2008-07-20 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,40.0,Denied,0.0,Deny,8.0,40.0
0603071L,2003-06-03 00:00:00,2003-03-30 00:00:00,DEN,Denver International Airport,UAL,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,50.0,Approved,50.0,Approve in Full,65.0,0.0
2006051806564,2006-05-16 00:00:00,2006-03-06 00:00:00,CAE,Columbia Metropolitan,Delta Air Lines,Property Damage,Checked Baggage,Other,90.0,Approved,90.0,Approve in Full,71.0,0.0
2008060345162,2008-05-29 00:00:00,2008-05-09 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Other,250.0,Denied,0.0,Deny,20.0,250.0
2007080329553,2007-08-01 00:00:00,2007-07-20 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,9.94,Denied,0.0,Deny,12.0,9.94
2005051984999,2005-05-11 00:00:00,2005-04-07 00:00:00,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),120.0,Denied,0.0,Deny,34.0,120.0
2009091563675,2009-09-14 00:00:00,2009-08-13 00:00:00,AUS,Austin-Bergstrom International Airport,Northwest Airlines,Property Damage,Checkpoint,Baby - Strollers; car seats; playpen; etc.,209.0,Denied,0.0,Deny,32.0,209.0
2009091463626,2009-09-14 00:00:00,2009-08-25 00:00:00,BOS,Boston (Logan) International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; MP3 Players-(iPods; etc); Stereo Items & Accessories,650.0,Denied,0.0,Deny,20.0,650.0
2008112152658,2008-11-17 00:00:00,2008-11-14 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,700.0,Denied,0.0,Deny,3.0,700.0
2007052125764,2007-05-17 00:00:00,2007-05-08 00:00:00,MSY,New Orleans International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,46.12,Approved,46.12,Approve in Full,9.0,0.0
0903100M,2003-09-03 00:00:00,2003-05-04 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checkpoint,Other,1625.81,Settled,1441.31,Settle,122.0,184.5
2004101965280,2004-09-28 00:00:00,2004-08-14 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Cameras - Digital,602.13,Approved,602.13,Approve in Full,45.0,0.0
2004060354522,2004-04-21 00:00:00,2004-03-31 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,111.62,Approved,111.62,Approve in Full,21.0,0.0
2009060959965,2009-06-08 00:00:00,2009-06-05 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Audio - Other (Phonograph; cassettes; etc),429.95,Denied,0.0,Deny,3.0,429.95
2006101113843,2006-10-02 00:00:00,2006-09-08 00:00:00,LAS,McCarran International,America West,Property Damage,Checked Baggage,Luggage (all types including footlockers),340.0,Denied,0.0,Deny,24.0,340.0
2005100694267,2005-10-04 00:00:00,2005-06-29 00:00:00,SAW,Sawyer Int'l Airport(Marquette; MI),American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,37.8,Approved,37.8,Approve in Full,97.0,0.0
2008060545295,2008-05-30 00:00:00,2008-05-26 00:00:00,YNG,Youngstown-Warren Regional,Allegiant Air,Passenger Property Loss,Checkpoint,Medicines,60.0,Approved,60.0,Approve in Full,4.0,0.0
2009061960407,2009-06-16 00:00:00,2009-05-23 00:00:00,HNL,Honolulu International Airport,Northwest Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),720.0,Denied,0.0,Deny,24.0,720.0
2004060754935,2004-05-04 00:00:00,2004-03-30 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),15.0,Approved,15.0,Approve in Full,35.0,0.0
2007121036297,2007-12-10 00:00:00,2007-12-04 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry - Fine,1500.0,Approved,1500.0,Approve in Full,6.0,0.0
2004042950202,2004-03-15 00:00:00,2004-02-17 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,806.4,Settled,403.2,Settle,27.0,403.2
2007033023287,2007-03-29 00:00:00,2007-03-17 00:00:00,CHS,Charleston International,Delta Air Lines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.); Sporting Equipment & Supplies (footballs; parachutes; etc.),509.0,Denied,0.0,Deny,12.0,509.0
2006010498731,2005-12-27 00:00:00,2005-11-11 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checkpoint,Photographic Film,40.0,Approved,40.0,Approve in Full,46.0,0.0
2004080960925,2004-07-29 00:00:00,2004-07-22 00:00:00,GEG,Spokane International,Southwest Airlines,Property Damage,Checked Baggage,Locks,7.34,Approved,7.34,Approve in Full,7.0,0.0
2004062457246,2004-06-02 00:00:00,2004-05-14 00:00:00,BUR,Bob Hope,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,25.0,Approved,25.0,Approve in Full,19.0,0.0
2005031177778,2005-02-11 00:00:00,2005-01-24 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checkpoint,Other,74.15,Denied,0.0,Deny,18.0,74.15
2006071409503,2006-07-13 00:00:00,2006-06-23 00:00:00,XNA,Northwest Arkansas Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Tools - Manual (not in a vehicle),30.69,Approved,30.69,Approve in Full,20.0,0.0
2005052085255,2005-05-19 00:00:00,2005-04-11 00:00:00,MIA,Miami International Airport,Delta Air Lines,Property Damage,Checkpoint,Luggage (all types including footlockers),160.0,Approved,160.0,Approve in Full,38.0,0.0
2006081611105,2006-08-14 00:00:00,2006-07-25 00:00:00,PDX,Portland International,UAL,Property Damage,Checked Baggage,Locks,7.5,Approved,7.5,Approve in Full,20.0,0.0
2009122366761,2009-12-17 00:00:00,2009-12-08 10:30:00,TPA,Tampa International,Jet Blue,Property Damage,Checkpoint,Cameras - Digital,179.0,Denied,0.0,Deny,8.0,179.0
2009051958963,2009-05-11 00:00:00,2008-12-17 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),60.95,Denied,0.0,Deny,145.0,60.95
2005083091872,2005-08-24 00:00:00,2005-07-25 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),8.33,Denied,0.0,Deny,30.0,8.33
0416068L,2003-04-16 00:00:00,2003-03-08 00:00:00,SJC,Norman Y Mineta San Jose International,Delta Air Lines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,150.0,Approved,150.0,Approve in Full,39.0,0.0
2006052406891,2006-05-22 00:00:00,2006-03-24 00:00:00,LIH,Lihue Airport,UAL,Passenger Property Loss,Checked Baggage,Video Recordings (blank & commercial),800.0,Settled,280.25,Settle,59.0,519.75
2006031303001,2006-03-07 00:00:00,2006-02-06 00:00:00,LEX,Blue Grass ;Lexington,Continental Airlines,Property Damage,Checked Baggage,Other,316.94,Settled,253.55,Settle,29.0,63.389999999999986
2005032879999,2005-03-07 00:00:00,2005-02-14 00:00:00,HNL,Honolulu International Airport,UAL,Property Damage,Checked Baggage,Computer - Laptop,49.99,Denied,0.0,Deny,21.0,49.99
2005040581501,2005-03-30 00:00:00,2005-03-17 00:00:00,IAD,Washington Dulles International,Scandinavian Airlines Systems,Property Damage,Checked Baggage,Jewelry - Fine,430.0,Denied,0.0,Deny,13.0,430.0
2006040604151,2006-03-28 00:00:00,2006-03-16 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),695.0,Settled,347.5,Settle,12.0,347.5
2007011218745,2007-01-08 00:00:00,2006-12-27 00:00:00,MCO,Orlando International Airport,ATA Aerocondor,Property Damage,Checked Baggage,Computer - Laptop,1491.47,Settled,900.0,Settle,12.0,591.47
2006110715289,2006-11-03 00:00:00,2006-10-30 00:00:00,SAN,San Diego International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.0,Denied,0.0,Deny,4.0,100.0
2008042343282,2008-04-21 00:00:00,2008-04-06 00:00:00,SAT,San Antonio International,American Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,749.0,Denied,0.0,Deny,15.0,749.0
2007071128145,2007-07-09 00:00:00,2007-06-25 00:00:00,PHX,Phoenix Sky Harbor International,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,381.58,Denied,0.0,Deny,14.0,381.58
2008060345153,2008-05-30 00:00:00,2008-03-16 00:00:00,MCO,Orlando International Airport,Continental Airlines,Property Damage,Checkpoint,Other,137.23,Denied,0.0,Deny,75.0,137.23
2006122818100,2006-12-26 00:00:00,2006-12-12 00:00:00,SJC,Norman Y Mineta San Jose International,American Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages; Other,134.0,Denied,0.0,Deny,14.0,134.0
2007120536077,2007-12-03 00:00:00,2007-08-28 00:00:00,PBI,Palm Beach International,Bahama Airlines,Passenger Property Loss,Checked Baggage,Other,10.0,Denied,0.0,Deny,97.0,10.0
2009080362129,2009-07-29 00:00:00,2009-07-09 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,52.5,Denied,0.0,Deny,20.0,52.5
2007012419394,2007-01-17 00:00:00,2006-12-21 00:00:00,DFW,Dallas-Fort Worth International Airport,Alaska Airlines,Property Damage,Checked Baggage,Other,693.0,Denied,0.0,Deny,27.0,693.0
2006103114838,2006-10-24 00:00:00,2006-10-20 00:00:00,LAX,Los Angeles International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Currency; MP3 Players-(iPods; etc),470.0,Denied,0.0,Deny,4.0,470.0
2006051005822,2006-05-02 00:00:00,2006-04-13 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Locks,15.18,Approved,15.18,Approve in Full,19.0,0.0
2006062908720,2006-06-28 00:00:00,2006-06-18 00:00:00,SJC,Norman Y Mineta San Jose International,UAL,Passenger Property Loss,Checked Baggage,Currency; Medicines,459.95,Denied,0.0,Deny,10.0,459.95
2005120797159,2005-11-23 00:00:00,2005-09-23 00:00:00,PHF,Newport News / Williamsburg International,UAL,Passenger Property Loss,Checked Baggage,Other,21.28,Denied,0.0,Deny,61.0,21.28
2007110934765,2007-11-07 00:00:00,2007-11-01 00:00:00,BUR,Bob Hope,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),68.0,Settled,50.0,Settle,6.0,18.0
2006041004286,2006-03-28 00:00:00,2006-02-27 00:00:00,MIA,Miami International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,48.86,Settled,24.43,Settle,29.0,24.43
2008031741122,2008-03-10 00:00:00,2006-06-29 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),149.83,Denied,0.0,Deny,620.0,149.83
2009071361143,2009-07-01 00:00:00,2009-03-20 00:00:00,MIA,Miami International Airport,British Airways,Property Damage,Checked Baggage,Luggage (all types including footlockers),140.0,Denied,0.0,Deny,103.0,140.0
2004062156478,2004-05-19 00:00:00,2004-05-01 00:00:00,ALB,Albany International,USAir,Passenger Property Loss,Checked Baggage,Other,40.9,Settled,20.45,Settle,18.0,20.45
2008091549916,2008-09-10 00:00:00,2008-08-28 00:00:00,ADQ,Kodiak State Airport,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),250.0,Settled,50.0,Settle,13.0,200.0
2004052353066,2004-03-18 00:00:00,2004-01-29 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),18.05,Approved,18.05,Approve in Full,49.0,0.0
2006122217810,2006-12-20 00:00:00,2006-12-14 00:00:00,HSV,Huntsville International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,144.0,Denied,0.0,Deny,6.0,144.0
2005022276571,2005-01-27 00:00:00,2005-01-06 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,20.0,Approved,20.0,Approve in Full,21.0,0.0
0908004M,2003-09-08 00:00:00,2003-08-09 00:00:00,HOU,William P. Hobby,Southwest Airlines,Property Damage,Checked Baggage,Other,40.0,Settled,20.0,Settle,30.0,20.0
2006032303585,2006-03-20 00:00:00,2006-02-14 00:00:00,CMH,Port Columbus International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,166.99,Settled,83.49,Settle,34.0,83.50000000000001
2007051725555,2007-05-16 00:00:00,2007-04-25 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),190.0,Denied,0.0,Deny,21.0,190.0
2008071046745,2008-07-07 00:00:00,2008-07-01 00:00:00,ICT,Wichita Mid-Continent,UAL,Passenger Property Loss,Checked Baggage,Other,100.0,Approved,100.0,Approve in Full,6.0,0.0
2004052453193,2004-02-14 00:00:00,2004-02-17 00:00:00,DAB,Daytona Beach International,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,106.45,Approved,106.45,Approve in Full,-3.0,0.0
2005011073283,2004-12-21 00:00:00,2004-11-27 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,40.0,Approved,40.0,Approve in Full,24.0,0.0
2007072328842,2007-07-19 00:00:00,2007-07-07 00:00:00,KOA,Kona International,Hawaiian Airlines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,385.85,Denied,0.0,Deny,12.0,385.85
2008030640566,2007-02-27 00:00:00,2008-01-27 00:00:00,LAS,McCarran International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Jewelry - Costume; Jewelry - Fine,605.0,Denied,0.0,Deny,-334.0,605.0
2009081462631,2009-08-11 00:00:00,2008-11-18 00:00:00,F,Foreign airport,American Airlines,Passenger Property Loss,Checkpoint,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,70.0,Denied,0.0,Deny,266.0,70.0
